C_m_delta_e	U_0	rho	st	c	I_y	C_z_delta_e	m	kp	ki	kd
-1.32650000000000	20.2444889779559	1.29000000000000	0.150300601202405	0.277254509018036	0.170000000000000	-3.56500000000000	1144.28857715431	3.01000000000000	3.16000000000000	1.01000000000000
-1.32650000000000	47.6232464929860	1.29000000000000	0.0460921843687375	0.249298597194389	0.170000000000000	-3.56500000000000	2460.92184368738	3.51000000000000	5.41000000000000	1.01000000000000
-1.32650000000000	57.7414829659319	1.29000000000000	0.819639278557114	0.0878757515030060	0.170000000000000	-3.56500000000000	3092.18436873748	1.05000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	25.4028056112224	1.29000000000000	0.350701402805611	0.233967935871743	0.170000000000000	-3.56500000000000	2028.05611222445	4.86000000000000	8.71000000000000	1.01000000000000
-1.32650000000000	41.2745490981964	1.29000000000000	0.675350701402806	0.294388777555110	0.170000000000000	-3.56500000000000	4210.42084168337	1.16000000000000	1.01000000000000	0.0600000000000000
-1.32650000000000	66.4709418837675	1.29000000000000	0.679358717434870	0.108617234468938	0.170000000000000	-3.56500000000000	4949.89979959920	1.05000000000000	1.16000000000000	0.0100000000000000
-1.32650000000000	93.8496993987976	1.29000000000000	0.571142284569138	0.309719438877756	0.170000000000000	-3.56500000000000	7889.77955911824	1.01000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	25.4028056112224	1.29000000000000	0.693386773547094	0.182565130260521	0.170000000000000	-3.56500000000000	6140.28056112225	4.86000000000000	16.5100000000001	1.01000000000000
-1.32650000000000	63.8917835671343	1.29000000000000	0.398797595190381	0.161823647294589	0.170000000000000	-3.56500000000000	9422.84569138277	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	45.4408817635271	1.29000000000000	0.531062124248497	0.335871743486974	0.170000000000000	-3.56500000000000	7024.04809619239	1.51000000000000	1.61000000000000	0.0600000000000000
-1.32650000000000	44.4488977955912	1.29000000000000	0.172344689378758	0.362925851703407	0.170000000000000	-3.56500000000000	9332.66533066132	5.16000000000000	17.6600000000001	1.01000000000000
-1.32650000000000	37.7034068136273	1.29000000000000	0.639278557114228	0.450400801603206	0.170000000000000	-3.56500000000000	5346.69338677355	5.60999999999999	17.3600000000001	1.01000000000000
-1.32650000000000	63.2965931863727	1.29000000000000	0.464929859719439	0.0986973947895792	0.170000000000000	-3.56500000000000	2010.02004008016	1.51000000000000	2.31000000000000	0.0600000000000000
-1.32650000000000	11.5150300601202	1.29000000000000	0.444889779559118	0.472945891783567	0.170000000000000	-3.56500000000000	6699.39879759519	6.10999999999999	4.61000000000000	1.01000000000000
-1.32650000000000	93.0561122244489	1.29000000000000	0.0621242484969940	0.187975951903808	0.170000000000000	-3.56500000000000	9549.09819639279	4.66000000000000	16.4600000000001	1.01000000000000
-1.32650000000000	1.99198396793587	1.29000000000000	0.166332665330661	0.389979959919840	0.170000000000000	-3.56500000000000	8503.00601202405	3.50000000000000	0.510000000000000	7.21000000000000
-1.32650000000000	60.9158316633267	1.29000000000000	0.517034068136273	0.474749498997996	0.170000000000000	-3.56500000000000	7673.34669338677	1.05000000000000	1.56000000000000	0.0100000000000000
-1.32650000000000	70.4388777555110	1.29000000000000	0.745490981963928	0.443186372745491	0.170000000000000	-3.56500000000000	9693.38677354709	1.06000000000000	3.26000000000000	0.0100000000000000
-1.32650000000000	98.2144288577154	1.29000000000000	0.919839679358718	0.177154308617234	0.170000000000000	-3.56500000000000	1523.04609218437	9.36000000000001	18.4600000000001	1.01000000000000
-1.32650000000000	82.3426853707415	1.29000000000000	0.178356713426854	0.0653306613226453	0.170000000000000	-3.56500000000000	7943.88777555110	4.61000000000000	13.9600000000000	1.01000000000000
-1.32650000000000	54.5671342685371	1.29000000000000	0.330661322645291	0.310621242484970	0.170000000000000	-3.56500000000000	8701.40280561122	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	64.6853707414830	1.29000000000000	0.420841683366733	0.295290581162325	0.170000000000000	-3.56500000000000	2641.28256513026	1.05000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	24.4108216432866	1.29000000000000	0.204408817635271	0.166332665330661	0.170000000000000	-3.56500000000000	9494.98997995992	3.51000000000000	4.06000000000000	1.01000000000000
-1.32650000000000	64.4869739478958	1.29000000000000	0.829659318637275	0.224949899799599	0.170000000000000	-3.56500000000000	2515.03006012024	1.05000000000000	2.06000000000000	0.0100000000000000
-1.32650000000000	74.4068136272545	1.29000000000000	0.873747494989980	0.209619238476954	0.170000000000000	-3.56500000000000	2605.21042084168	1.06000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	99.8016032064128	1.29000000000000	0.959919839679359	0.119438877755511	0.170000000000000	-3.56500000000000	9368.73747494990	1.01000000000000	3.21000000000000	0.0100000000000000
-1.32650000000000	43.0601202404810	1.29000000000000	0.222444889779559	0.111322645290581	0.170000000000000	-3.56500000000000	3344.68937875752	5.11000000000000	8.16000000000000	1.01000000000000
-1.32650000000000	54.9639278557114	1.29000000000000	0.0821643286573146	0.319639278557114	0.170000000000000	-3.56500000000000	1252.50501002004	4.51000000000000	14.1100000000000	1.01000000000000
-1.32650000000000	46.0360721442886	1.29000000000000	0.332665330661323	0.474749498997996	0.170000000000000	-3.56500000000000	3723.44689378758	4.66000000000000	16.8100000000001	1.01000000000000
-1.32650000000000	43.4569138276553	1.29000000000000	0.661322645290581	0.221342685370741	0.170000000000000	-3.56500000000000	2226.45290581162	1.21000000000000	1.01000000000000	0.0600000000000000
-1.32650000000000	10.5230460921844	1.29000000000000	0.304609218436874	0.420641282565130	0.170000000000000	-3.56500000000000	6645.29058116233	3.51000000000000	3.51000000000000	1.01000000000000
-1.32650000000000	21.2364729458918	1.29000000000000	0.981963927855711	0.246593186372746	0.170000000000000	-3.56500000000000	8521.04208416834	4.61000000000000	15.8100000000000	1.01000000000000
-1.32650000000000	54.3687374749499	1.29000000000000	0.0240480961923848	0.0527054108216433	0.170000000000000	-3.56500000000000	8088.17635270541	2.50000000000000	1.01000000000000	1.01000000000000
-1.32650000000000	45.2424849699399	1.29000000000000	0.288577154308617	0.438677354709419	0.170000000000000	-3.56500000000000	6915.83166332665	4.71000000000000	17.5100000000001	1.01000000000000
-1.32650000000000	29.1723446893788	1.29000000000000	0.645290581162325	0.168136272545090	0.170000000000000	-3.56500000000000	2569.13827655311	4.61000000000000	15.1100000000000	1.01000000000000
-1.32650000000000	37.5050100200401	1.29000000000000	0.537074148296593	0.467535070140281	0.170000000000000	-3.56500000000000	7745.49098196393	4.66000000000000	16.8100000000001	1.01000000000000
-1.32650000000000	15.4829659318637	1.29000000000000	0.00200400801603206	0.106813627254509	0.170000000000000	-3.56500000000000	9260.52104208417	10.4500000000000	0.100000000000000	0.100000000000000
-1.32650000000000	67.6613226452906	1.29000000000000	0.112224448897796	0.482865731462926	0.170000000000000	-3.56500000000000	2064.12825651303	1.51000000000000	1.51000000000000	0.0600000000000000
-1.32650000000000	49.8056112224449	1.29000000000000	0.360721442885772	0.261923847695391	0.170000000000000	-3.56500000000000	1523.04609218437	1.16000000000000	1.01000000000000	0.0600000000000000
-1.32650000000000	33.7354709418838	1.29000000000000	0.264529058116232	0.160020040080160	0.170000000000000	-3.56500000000000	9531.06212424850	5.16000000000000	8.21000000000000	1.01000000000000
-1.32650000000000	4.17434869739479	1.29000000000000	0.907815631262525	0.215931863727455	0.170000000000000	-3.56500000000000	6969.93987975952	2.50000000000000	1.01000000000000	1.01000000000000
-1.32650000000000	95.4368737474950	1.29000000000000	0.0941883767535070	0.358416833667335	0.170000000000000	-3.56500000000000	4715.43086172345	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	11.9118236472946	1.29000000000000	0.490981963927856	0.257414829659319	0.170000000000000	-3.56500000000000	8899.79959919840	3.01000000000000	3.16000000000000	1.01000000000000
-1.32650000000000	66.4709418837675	1.29000000000000	0.276553106212425	0.345791583166333	0.170000000000000	-3.56500000000000	6807.61523046092	1.05000000000000	1.06000000000000	0.0100000000000000
-1.32650000000000	89.8817635270541	1.29000000000000	0.883767535070140	0.200601202404810	0.170000000000000	-3.56500000000000	4841.68336673347	1.06000000000000	3.66000000000000	0.0100000000000000
-1.32650000000000	80.5571142284569	1.29000000000000	0.923847695390782	0.440480961923848	0.170000000000000	-3.56500000000000	5490.98196392786	1.01000000000000	4.01000000000000	0.0100000000000000
-1.32650000000000	58.9318637274549	1.29000000000000	0.925851703406814	0.124849699398798	0.170000000000000	-3.56500000000000	4372.74549098196	1.10000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	26.5931863727455	1.29000000000000	0.831663326653307	0.0815631262525050	0.170000000000000	-3.56500000000000	3525.05010020040	5.11000000000000	8.41000000000001	1.01000000000000
-1.32650000000000	55.9559118236473	1.29000000000000	0.619238476953908	0.233967935871743	0.170000000000000	-3.56500000000000	3326.65330661323	1.05000000000000	1.31000000000000	0.0100000000000000
-1.32650000000000	42.2665330661323	1.29000000000000	0.382765531062124	0.0932865731462926	0.170000000000000	-3.56500000000000	2172.34468937876	4.51000000000000	13.0600000000000	1.01000000000000
-1.32650000000000	61.3126252505010	1.29000000000000	0.657314629258517	0.428757515030060	0.170000000000000	-3.56500000000000	5490.98196392786	1.05000000000000	2.21000000000000	0.0100000000000000
-1.32650000000000	31.3547094188377	1.29000000000000	0.168336673346693	0.0716432865731463	0.170000000000000	-3.56500000000000	3020.04008016032	3.01000000000000	2.16000000000000	1.01000000000000
-1.32650000000000	37.3066132264529	1.29000000000000	0.567134268537074	0.306112224448898	0.170000000000000	-3.56500000000000	8016.03206412826	1.51000000000000	2.41000000000000	0.0600000000000000
-1.32650000000000	59.5270541082164	1.29000000000000	0.110220440881764	0.338577154308617	0.170000000000000	-3.56500000000000	1649.29859719439	4.71000000000000	16.9100000000000	1.01000000000000
-1.32650000000000	37.1082164328657	1.29000000000000	0.286573146292585	0.383667334669339	0.170000000000000	-3.56500000000000	1595.19038076152	4.61000000000000	14.5600000000000	1.01000000000000
-1.32650000000000	75.9939879759519	1.29000000000000	0.240480961923848	0.153707414829659	0.170000000000000	-3.56500000000000	1090.18036072144	1.51000000000000	2.46000000000000	0.0600000000000000
-1.32650000000000	14.0941883767535	1.29000000000000	0.208416833667335	0.146492985971944	0.170000000000000	-3.56500000000000	9152.30460921844	2.50000000000000	1.06000000000000	1.01000000000000
-1.32650000000000	28.3787575150301	1.29000000000000	0.0961923847695391	0.402605210420842	0.170000000000000	-3.56500000000000	7006.01202404810	5.76000000000000	4.71000000000000	1.01000000000000
-1.32650000000000	61.7094188376754	1.29000000000000	0.342685370741483	0.361122244488978	0.170000000000000	-3.56500000000000	3092.18436873748	1.05000000000000	1.06000000000000	0.0100000000000000
-1.32650000000000	31.5531062124249	1.29000000000000	0.356713426853707	0.147394789579158	0.170000000000000	-3.56500000000000	7096.19238476954	4.96000000000000	10.1100000000000	1.01000000000000
-1.32650000000000	74.0100200400802	1.29000000000000	0.0100200400801603	0.209619238476954	0.170000000000000	-3.56500000000000	3146.29258517034	3.01000000000000	2.06000000000000	1.01000000000000
-1.32650000000000	92.8577154308617	1.29000000000000	0.763527054108216	0.220440881763527	0.170000000000000	-3.56500000000000	7168.33667334669	1.01000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	70.2404809619239	1.29000000000000	0.591182364729459	0.483767535070140	0.170000000000000	-3.56500000000000	8034.06813627255	1.10000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	54.3687374749499	1.29000000000000	0.0941883767535070	0.449498997995992	0.170000000000000	-3.56500000000000	3308.61723446894	4.66000000000000	16.4600000000000	1.01000000000000
-1.32650000000000	46.8296593186373	1.29000000000000	0.330661322645291	0.390881763527054	0.170000000000000	-3.56500000000000	8232.46492985972	1.51000000000000	2.51000000000000	0.0600000000000000
-1.32650000000000	80.5571142284569	1.29000000000000	0.877755511022044	0.0887775551102205	0.170000000000000	-3.56500000000000	7006.01202404810	1.05000000000000	2.01000000000000	0.0100000000000000
-1.32650000000000	50.7975951903808	1.29000000000000	0.334669338677355	0.315130260521042	0.170000000000000	-3.56500000000000	4156.31262525050	1.51000000000000	1.51000000000000	0.0600000000000000
-1.32650000000000	21.4348697394790	1.29000000000000	0.262525050100200	0.0941883767535070	0.170000000000000	-3.56500000000000	2352.70541082164	3.01000000000000	2.16000000000000	1.01000000000000
-1.32650000000000	32.7434869739479	1.29000000000000	0.595190380761523	0.118537074148297	0.170000000000000	-3.56500000000000	1559.11823647295	4.61000000000000	14.1100000000000	1.01000000000000
-1.32650000000000	1.59519038076152	1.29000000000000	0.775551102204409	0.357515030060120	0.170000000000000	-3.56500000000000	2082.16432865731	3.50000000000000	1.01000000000000	3.51000000000000
-1.32650000000000	72.2244488977956	1.29000000000000	0.160320641282565	0.104108216432866	0.170000000000000	-3.56500000000000	7132.26452905812	4.71000000000000	16.9100000000001	1.01000000000000
-1.32650000000000	15.2845691382766	1.29000000000000	0.0561122244488978	0.110420841683367	0.170000000000000	-3.56500000000000	1126.25250501002	2.50000000000000	1.01000000000000	1.51000000000000
-1.32650000000000	19.6492985971944	1.29000000000000	0.0701402805611223	0.0662324649298597	0.170000000000000	-3.56500000000000	3759.51903807615	2.50000000000000	1.06000000000000	1.06000000000000
-1.32650000000000	51.9879759519038	1.29000000000000	0.392785571142285	0.498196392785571	0.170000000000000	-3.56500000000000	4949.89979959920	1.16000000000000	1.01000000000000	0.0600000000000000
-1.32650000000000	15.8797595190381	1.29000000000000	0.779559118236473	0.383667334669339	0.170000000000000	-3.56500000000000	1775.55110220441	4.96000000000000	11.9100000000001	1.01000000000000
-1.32650000000000	47.6232464929860	1.29000000000000	0.292585170340681	0.233066132264529	0.170000000000000	-3.56500000000000	4877.75551102204	1.51000000000000	2.11000000000000	0.0600000000000000
-1.32650000000000	87.3026052104208	1.29000000000000	0.707414829659319	0.0563126252505010	0.170000000000000	-3.56500000000000	1216.43286573146	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	24.4108216432866	1.29000000000000	0.599198396793587	0.467535070140281	0.170000000000000	-3.56500000000000	4012.02404809619	4.51000000000000	14.7600000000000	1.01000000000000
-1.32650000000000	44.8456913827655	1.29000000000000	0.0981963927855711	0.371943887775551	0.170000000000000	-3.56500000000000	7492.98597194389	4.51000000000000	13.5100000000000	1.01000000000000
-1.32650000000000	78.5731462925852	1.29000000000000	0.943887775551102	0.0707414829659319	0.170000000000000	-3.56500000000000	8214.42885771543	1	1.51000000000000	0.0100000000000000
-1.32650000000000	47.2264529058116	1.29000000000000	0.278557114228457	0.0698396793587174	0.170000000000000	-3.56500000000000	8088.17635270541	5.01000000000000	7.96000000000000	1.01000000000000
-1.32650000000000	90.0801603206413	1.29000000000000	0.775551102204409	0.426953907815631	0.170000000000000	-3.56500000000000	4102.20440881764	1.06000000000000	5.16000000000000	0.0100000000000000
-1.32650000000000	19.8476953907816	1.29000000000000	0.378757515030060	0.165430861723447	0.170000000000000	-3.56500000000000	1180.36072144289	4.01000000000000	5.46000000000000	1.01000000000000
-1.32650000000000	29.9659318637275	1.29000000000000	0.240480961923848	0.141082164328657	0.170000000000000	-3.56500000000000	4138.27655310621	5.81000000000000	4.76000000000000	1.01000000000000
-1.32650000000000	54.1703406813627	1.29000000000000	0.124248496993988	0.136573146292585	0.170000000000000	-3.56500000000000	5400.80160320641	4.66000000000000	11.4600000000000	1.01000000000000
-1.32650000000000	41.2745490981964	1.29000000000000	0.735470941883768	0.184368737474950	0.170000000000000	-3.56500000000000	8268.53707414830	1.51000000000000	2.36000000000000	0.0600000000000000
-1.32650000000000	91.4689378757515	1.29000000000000	0.765531062124249	0.200601202404810	0.170000000000000	-3.56500000000000	7474.94989979960	1.01000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	4.17434869739479	1.29000000000000	0.615230460921844	0.100501002004008	0.170000000000000	-3.56500000000000	1450.90180360721	3	1.01000000000000	2.01000000000000
-1.32650000000000	6.35671342685371	1.29000000000000	0.0260521042084168	0.480160320641283	0.170000000000000	-3.56500000000000	5725.45090180361	3	0.510000000000000	4.01000000000000
-1.32650000000000	75.9939879759519	1.29000000000000	0.589178356713427	0.382765531062124	0.170000000000000	-3.56500000000000	3867.73547094188	1.06000000000000	3.06000000000000	0.0100000000000000
-1.32650000000000	85.1202404809619	1.29000000000000	0.492985971943888	0.101402805611222	0.170000000000000	-3.56500000000000	8322.64529058116	1.10000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	67.0661322645291	1.29000000000000	0.380761523046092	0.373747494989980	0.170000000000000	-3.56500000000000	4769.53907815631	1.05000000000000	1.66000000000000	0.0100000000000000
-1.32650000000000	6.35671342685371	1.29000000000000	0.585170340681363	0.184368737474950	0.170000000000000	-3.56500000000000	4679.35871743487	2.50000000000000	1.11000000000000	1.01000000000000
-1.32650000000000	59.1302605210421	1.29000000000000	0.314629258517034	0.115831663326653	0.170000000000000	-3.56500000000000	9927.85571142285	1.21000000000000	1.31000000000000	0.0600000000000000
-1.32650000000000	11.5150300601202	1.29000000000000	0.334669338677355	0.0662324649298597	0.170000000000000	-3.56500000000000	9314.62925851703	2.50000000000000	1.01000000000000	1.01000000000000
-1.32650000000000	37.9018036072144	1.29000000000000	0.989979959919840	0.294388777555110	0.170000000000000	-3.56500000000000	6068.13627254509	1.16000000000000	1.01000000000000	0.0600000000000000
-1.32650000000000	19.4509018036072	1.29000000000000	0.214428857715431	0.268236472945892	0.170000000000000	-3.56500000000000	2965.93186372745	3.51000000000000	5.06000000000000	1.01000000000000
-1.32650000000000	93.8496993987976	1.29000000000000	0.276553106212425	0.479258517034068	0.170000000000000	-3.56500000000000	8340.68136272545	1.05000000000000	2.76000000000000	0.0100000000000000
-1.32650000000000	35.5210420841683	1.29000000000000	0.0200400801603206	0.203306613226453	0.170000000000000	-3.56500000000000	4462.92585170341	2.50000000000000	1.01000000000000	1.01000000000000
-1.32650000000000	10.1262525050100	1.29000000000000	0.969939879759519	0.135671342685371	0.170000000000000	-3.56500000000000	2478.95791583166	3.51000000000000	3.51000000000000	1.01000000000000
-1.32650000000000	51.1943887775551	1.29000000000000	0.509018036072144	0.0725450901803607	0.170000000000000	-3.56500000000000	4300.60120240481	4.61000000000000	15.3100000000000	1.01000000000000
-1.32650000000000	58.9318637274549	1.29000000000000	0.995991983967936	0.245691382765531	0.170000000000000	-3.56500000000000	7258.51703406814	1	2.16000000000000	0.0100000000000000
-1.32650000000000	2.58717434869739	1.29000000000000	0.152304609218437	0.454909819639279	0.170000000000000	-3.56500000000000	1414.82965931864	3.50000000000000	1.01000000000000	4.01000000000000
-1.32650000000000	3.77755511022044	1.29000000000000	0.575150300601202	0.203306613226453	0.170000000000000	-3.56500000000000	2965.93186372745	2.50000000000000	1.01000000000000	1.51000000000000
-1.32650000000000	90.4769539078156	1.29000000000000	0.683366733466934	0.216833667334669	0.170000000000000	-3.56500000000000	4607.21442885772	1.01000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	21.2364729458918	1.29000000000000	0.236472945891784	0.448597194388778	0.170000000000000	-3.56500000000000	9296.59318637275	5.11000000000000	8.21000000000000	1.01000000000000
-1.32650000000000	78.3747494989980	1.29000000000000	0.240480961923848	0.312424849699399	0.170000000000000	-3.56500000000000	2803.60721442886	1.05000000000000	1.46000000000000	0.0100000000000000
-1.32650000000000	13.4989979959920	1.29000000000000	0.687374749498998	0.460320641282565	0.170000000000000	-3.56500000000000	7763.52705410822	4.71000000000000	10.5100000000000	1.01000000000000
-1.32650000000000	82.5410821643287	1.29000000000000	0.224448897795591	0.224048096192385	0.170000000000000	-3.56500000000000	4769.53907815631	1.05000000000000	1.21000000000000	0.0100000000000000
-1.32650000000000	93.6513026052104	1.29000000000000	0.104208416833667	0.288977955911824	0.170000000000000	-3.56500000000000	6591.18236472946	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	28.7755511022044	1.29000000000000	0.196392785571142	0.233967935871743	0.170000000000000	-3.56500000000000	4264.52905811623	5.90999999999999	6.26000000000000	1.01000000000000
-1.32650000000000	16.8717434869739	1.29000000000000	0.893787575150301	0.248396793587174	0.170000000000000	-3.56500000000000	7042.08416833667	4.71000000000000	10.9100000000000	1.01000000000000
-1.32650000000000	21.8316633266533	1.29000000000000	0.470941883767535	0.0716432865731463	0.170000000000000	-3.56500000000000	5454.90981963928	3.01000000000000	3.06000000000000	1.01000000000000
-1.32650000000000	27.5851703406814	1.29000000000000	0.685370741482966	0.386372745490982	0.170000000000000	-3.56500000000000	4517.03406813627	4.56000000000000	15.4100000000000	1.01000000000000
-1.32650000000000	56.3527054108216	1.29000000000000	0.733466933867735	0.325050100200401	0.170000000000000	-3.56500000000000	6230.46092184369	1.05000000000000	2.01000000000000	0.0100000000000000
-1.32650000000000	7.94388777555110	1.29000000000000	0.374749498997996	0.0644288577154309	0.170000000000000	-3.56500000000000	4661.32264529058	2.50000000000000	1.01000000000000	1.21000000000000
-1.32650000000000	66.0741482965932	1.29000000000000	0.575150300601202	0.489178356713427	0.170000000000000	-3.56500000000000	4967.93587174349	1.05000000000000	2.51000000000000	0.0100000000000000
-1.32650000000000	77.9779559118236	1.29000000000000	0.569138276553106	0.0590180360721443	0.170000000000000	-3.56500000000000	5617.23446893788	1.15000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	41.2745490981964	1.29000000000000	0.218436873747495	0.153707414829659	0.170000000000000	-3.56500000000000	4949.89979959920	4.86000000000000	10.5100000000000	1.01000000000000
-1.32650000000000	92.0641282565130	1.29000000000000	0.318637274549098	0.178056112224449	0.170000000000000	-3.56500000000000	4264.52905811623	1.15000000000000	2.01000000000000	0.0100000000000000
-1.32650000000000	50.4008016032064	1.29000000000000	0.813627254509018	0.155511022044088	0.170000000000000	-3.56500000000000	1198.39679358717	1.05000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	30.7595190380762	1.29000000000000	0.298597194388778	0.421543086172345	0.170000000000000	-3.56500000000000	2226.45290581162	4.96000000000000	16.3600000000000	1.01000000000000
-1.32650000000000	81.7474949899800	1.29000000000000	0.861723446893788	0.298897795591182	0.170000000000000	-3.56500000000000	1162.32464929860	8.55999999999999	18.4600000000001	1.01000000000000
-1.32650000000000	51.1943887775551	1.29000000000000	0.713426853707415	0.363827655310621	0.170000000000000	-3.56500000000000	9044.08817635271	1.05000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	70.4388777555110	1.29000000000000	0.937875751503006	0.0545090180360721	0.170000000000000	-3.56500000000000	8376.75350701403	1.05000000000000	1.06000000000000	0.0100000000000000
-1.32650000000000	4.37274549098196	1.29000000000000	0.517034068136273	0.343987975951904	0.170000000000000	-3.56500000000000	7799.59919839679	2.50000000000000	1.06000000000000	1.01000000000000
-1.32650000000000	28.5771543086172	1.29000000000000	0.603206412825651	0.450400801603206	0.170000000000000	-3.56500000000000	6789.57915831663	5.11000000000000	16.9100000000001	1.01000000000000
-1.32650000000000	78.9699398797595	1.29000000000000	0.490981963927856	0.231262525050100	0.170000000000000	-3.56500000000000	8899.79959919840	1.05000000000000	2.11000000000000	0.0100000000000000
-1.32650000000000	71.2324649298597	1.29000000000000	0.827655310621243	0.0545090180360721	0.170000000000000	-3.56500000000000	1847.69539078156	1.10000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	54.7655310621242	1.29000000000000	0.857715430861723	0.169038076152305	0.170000000000000	-3.56500000000000	7979.95991983968	1.10000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	64.0901803607214	1.29000000000000	0.725450901803607	0.453106212424850	0.170000000000000	-3.56500000000000	7907.81563126253	1.10000000000000	3.01000000000000	0.0100000000000000
-1.32650000000000	21.4348697394790	1.29000000000000	0.0420841683366734	0.118537074148297	0.170000000000000	-3.56500000000000	7474.94989979960	2.50000000000000	1.01000000000000	1.01000000000000
-1.32650000000000	13.6973947895792	1.29000000000000	0.220440881763527	0.253807615230461	0.170000000000000	-3.56500000000000	5184.36873747495	3.01000000000000	2.01000000000000	1.01000000000000
-1.32650000000000	9.72945891783567	1.29000000000000	0.507014028056112	0.0842685370741483	0.170000000000000	-3.56500000000000	2496.99398797595	2.50000000000000	1.11000000000000	1.01000000000000
-1.32650000000000	75.0020040080160	1.29000000000000	0.334669338677355	0.187074148296593	0.170000000000000	-3.56500000000000	8376.75350701403	1.05000000000000	1.31000000000000	0.0100000000000000
-1.32650000000000	98.4128256513026	1.29000000000000	0.969939879759519	0.309719438877756	0.170000000000000	-3.56500000000000	3092.18436873748	1.01000000000000	3.16000000000000	0.0100000000000000
-1.32650000000000	29.9659318637275	1.29000000000000	0.673346693386774	0.307915831663327	0.170000000000000	-3.56500000000000	2785.57114228457	4.71000000000000	15.3100000000000	1.01000000000000
-1.32650000000000	96.0320641282565	1.29000000000000	0.336673346693387	0.116733466933868	0.170000000000000	-3.56500000000000	3957.91583166333	1.10000000000000	1.51000000000000	0.0100000000000000
-1.32650000000000	12.1102204408818	1.29000000000000	0.771543086172345	0.407114228456914	0.170000000000000	-3.56500000000000	6284.56913827655	5.71000000000000	8.16000000000000	1.01000000000000
-1.32650000000000	8.73747494989980	1.29000000000000	0.192384769539078	0.398997995991984	0.170000000000000	-3.56500000000000	4174.34869739479	2.50000000000000	1.06000000000000	1.01000000000000
-1.32650000000000	84.1282565130261	1.29000000000000	0.132264529058116	0.364729458917836	0.170000000000000	-3.56500000000000	2713.42685370742	1.05000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	40.2825651302605	1.29000000000000	0.338677354709419	0.465731462925852	0.170000000000000	-3.56500000000000	8557.11422845691	4.71000000000000	17.5100000000001	1.01000000000000
-1.32650000000000	63.2965931863727	1.29000000000000	0.865731462925852	0.147394789579158	0.170000000000000	-3.56500000000000	1577.15430861723	1	1.51000000000000	0.0100000000000000
-1.32650000000000	68.2565130260521	1.29000000000000	0.535070140280561	0.282665330661323	0.170000000000000	-3.56500000000000	3290.58116232465	1	2.01000000000000	0.0100000000000000
-1.32650000000000	85.5170340681363	1.29000000000000	0.823647294589178	0.0572144288577154	0.170000000000000	-3.56500000000000	5274.54909819639	1	1.16000000000000	0.0100000000000000
-1.32650000000000	94.6432865731463	1.29000000000000	0.458917835671343	0.432364729458918	0.170000000000000	-3.56500000000000	5815.63126252505	1.01000000000000	3.51000000000000	0.0100000000000000
-1.32650000000000	44.0521042084168	1.29000000000000	0.0240480961923848	0.277254509018036	0.170000000000000	-3.56500000000000	8899.79959919840	3.01000000000000	3.01000000000000	1.01000000000000
-1.32650000000000	91.0721442885772	1.29000000000000	0.284569138276553	0.109519038076152	0.170000000000000	-3.56500000000000	1000	1.05000000000000	1.01000000000000	0.0100000000000000
-1.32650000000000	32.3466933867736	1.29000000000000	0.531062124248497	0.423346693386774	0.170000000000000	-3.56500000000000	7060.12024048096	4.56000000000000	15.7600000000001	1.01000000000000
-1.32650000000000	91.4689378757515	1.29000000000000	0.757515030060120	0.125751503006012	0.170000000000000	-3.56500000000000	9693.38677354709	1.05000000000000	2.51000000000000	0.0100000000000000
-1.32650000000000	35.5210420841683	1.29000000000000	0.599198396793587	0.379158316633267	0.170000000000000	-3.56500000000000	8845.69138276553	4.66000000000000	16.2600000000001	1.01000000000000
-1.32650000000000	33.9338677354709	1.29000000000000	0.462925851703407	0.124849699398798	0.170000000000000	-3.56500000000000	5202.40480961924	4.51000000000000	13.1100000000000	1.01000000000000
-1.32650000000000	46.2344689378758	1.29000000000000	0.126252505010020	0.337675350701403	0.170000000000000	-3.56500000000000	9080.16032064128	4.51000000000000	14.6600000000000	1.01000000000000
-1.32650000000000	43.2585170340681	1.29000000000000	0.174348697394790	0.182565130260521	0.170000000000000	-3.56500000000000	1523.04609218437	4.91000000000000	10.8100000000000	1.01000000000000
